Database of binary bond valence properties
Type+ os+ Type- os-  R0(A)     b         cn       R_cutoff(A)
-------------------------------------------------------------
DATA_START
  Mo    6    S   -2  2.187000  0.641000  4.000000  6.50 ! RCN estimated
  Mo    6   Se   -2  2.382400  0.672000  4.000000  6.50 ! RCN estimated
  Mo    6   Te   -2  2.660000  0.717000  4.000000  6.50 ! RCN estimated
   N    3    N   -3  1.725550  0.537000  1.000000  6.00
   N    3    O   -2  1.407950  0.448000  2.000000  5.00
   N    5    F   -1  1.407170  0.550000  4.000000  6.00
   N    5    N   -3  1.683900  0.532000  2.000000  6.00
   N    5    O   -2  1.462670  0.450000  3.000000  5.00
  Na    1   As   -3  1.935780  0.720000  4.890000  7.50
  Na    1   Br   -1  1.782280  0.641000  6.000000  7.00
  Na    1   Cl   -1  1.694890  0.601000  6.619050  6.50
  Na    1    F   -1  1.428850  0.474000  7.140000  5.50
  Na    1    H   -1  1.449710  0.497000  7.600000  5.50
  Na    1    I   -1  1.943890  0.701000  6.000000  7.00
  Na    1    N   -3  1.607250  0.571000  5.200000  6.00
  Na    1    Nx  -3  1.482160  0.571000  6.000000  6.00
  Na    1    O   -2  1.562250  0.482000  5.900000  6.00
  Na    1    P   -3  1.895760  0.690000  4.843750  7.00
  Na    1    S   -2  1.831420  0.619000  5.760000  6.50
  Na    1   Sb   -3  1.987670  0.795000  5.100000  8.00
  Na    1   Se   -2  1.898800  0.650000  5.870000  7.00
  Na    1   Te   -2  2.030110  0.695000  5.800000  7.00
  Nb    2   Te   -2  2.390870  0.448000  6.000000  6.00
  Nb    3    O   -2  1.745810  0.501000  6.000000  6.00
  Nb    4    F   -1  1.758440  0.534000  6.000000  6.00
  Nb    4    O   -2  1.785430  0.526000  6.000000  6.00
  Nb    4    S   -2  2.280120  0.412000  5.750000  5.50
  Nb    5   As   -3  2.664760  0.640000  4.000000  7.00
  Nb    5   Cl   -1  2.209860  0.616000  6.000000  6.50
  Nb    5    F   -1  1.760340  0.489000  6.000000  5.50
  Nb    5    N   -3  2.028840  0.480000  4.400000  6.00
  Nb    5    O   -2  1.865880  0.498000  6.043750  5.50
  Nb    5    S   -2  2.396306  0.640000  4.000000  7.00
  Nd    3    F   -1  1.910990  0.437000 10.000000  5.50
  Nd    3    O   -2  2.024250  0.428000  8.210000  5.50
  Nd    3    S   -2  2.446240  0.510000  7.700000  6.00
  Nh    1   Br   -1  2.232800  0.601000  9.692310  6.50
  Nh    1   Cl   -1  2.153620  0.561000  9.420000  6.50
  Nh    1    F   -1  1.979330  0.434000 10.100000  5.50
  Nh    1    I   -1  2.405760  0.661000  6.909090  7.00
  Nh    1    O   -2  2.033800  0.442000  9.590000  6.00
  Nh    1    S   -2  2.242640  0.579000  8.180000  7.00
  Nh    1   Se   -2  2.348000  0.610000  8.000000  7.00 ! RCN estimated
  Nh    1   Te   -2  2.481000  0.655000  7.500000  7.50 ! RCN estimated
  Ni    2   Br   -1  1.967290  0.516000  6.000000  6.00
  Ni    2   Cl   -1  1.876660  0.476000  6.000000  5.50
  Ni    2    F   -1  1.496250  0.452000  6.000000  5.00
  Ni    2    O   -2  1.559190  0.443000  5.933330  5.50
  Ni    2    P   -3  2.068900  0.323000  4.000000  6.50
  Ni    2    S   -2  1.856950  0.494000  4.700000  5.50
  Ni    2   Se   -2  1.898630  0.525000  5.250000  6.00
  Ni    2   Te   -2  2.111750  0.571000  4.000000  6.50
  Ni    3    F   -1  1.568690  0.423000  6.000000  5.00
  Ni    3    O   -2  1.648880  0.414000  6.000000  5.50
  Ni    3    S   -2  1.921200  0.523000  5.000000  5.50
  Ni    4    F   -1  1.614530  0.411000  6.000000  5.50
  Ni    4    O   -2  1.721590  0.402000  6.000000  5.00
  Np    4    O   -2  1.945810  0.531000  7.333330  6.00
  Np    5    O   -2  2.030350  0.431000  7.000000  5.50
  Np    6    O   -2  2.015710  0.500000  7.000000  6.00
  Os    4   Br   -1  2.306150  0.461000  6.000000  6.00
  Os    4   Cl   -1  2.155720  0.421000  6.000000  6.00
  Os    4    O   -2  1.753020  0.498000  6.000000  6.00
  Os    5    F   -1  1.758150  0.488000  6.000000  6.00
  Os    6    O   -2  1.931920  0.463000  6.000000  5.50
  Os    7    O   -2  1.957750  0.479000  6.000000  5.50
  Os    8    O   -2  1.972610  0.512000  5.400000  6.00
   P    3    O   -2  1.515250  0.402000  3.000000  4.50
   P    3    S   -2  1.960890  0.536000  3.000000  6.00
   P    5   Br   -1  2.210500  0.703000  4.000000  7.00 ! RCN estimated
   P    5   Cl   -1  2.010930  0.662000  4.000000  7.00
   P    5    F   -1  1.476100  0.535000  6.000000  7.00
   P    5    I   -1  2.497920  0.763000  4.000000  7.50
   P    5    N   -3  1.732670  0.517000  4.000000  6.00
   P    5    O   -2  1.620380  0.437000  4.000000  5.00
   P    5    S   -2  2.149170  0.566000  4.000000  6.00
   P    5   Se   -2  2.320760  0.600000  4.000000  7.00
   P    5   Te   -2  2.580000  0.651000  4.000000  7.50 ! RCN estimated
  Pb    2   Br   -1  2.431600  0.515000  7.430000  6.00
  Pb    2   Cl   -1  2.346410  0.474000  7.330000  5.50
  Pb    2    F   -1  1.909160  0.453000  9.180000  6.00
  Pb    2    I   -1  2.567250  0.575000  6.000000  7.00
  Pb    2    N   -3  2.098820  0.445000  5.000000  6.00
  Pb    2    O   -2  2.019170  0.433000  7.510000  5.50
  Pb    2    S   -2  2.387580  0.493000  7.430000  6.00
  Pb    2   Se   -2  2.467550  0.524000  7.140000  6.50
  Pb    4    F   -1  1.934280  0.424000  6.000000  5.50
  Pb    4    O   -2  2.032930  0.354000  5.703700  5.00
  Pd    1   As   -3  1.819660  0.532000  3.600000  6.50
  Pd    2   As   -3  2.041080  0.639000  4.000000  7.00
  Pd    2   Br   -1  2.101830  0.462000  4.000000  5.50
  Pd    2   Cl   -1  1.998180  0.421000  4.000000  5.00
  Pd    2    F   -1  1.568850  0.506000  5.172410  5.50
  Pd    2    O   -2  1.623590  0.498000  4.000000  5.50
  Pd    2    P   -3  1.952850  0.641000  4.000000  7.00
  Pd    2    S   -2  2.025590  0.439000  4.000000  5.50
  Pd    2   Se   -2  2.134440  0.471000  4.000000  6.00
  Pd    4   Cl   -1  2.126620  0.470000  6.000000  6.00
  Pd    4    F   -1  1.685820  0.457000  6.000000  5.50
  Pd    4    O   -2  1.805000  0.449000  5.333330  5.50
  Pd    4   Se   -2  2.311150  0.520000  6.000000  6.50
  Pr    3   Cl   -1  2.486190  0.387000  7.400000  5.50
  Pr    3    F   -1  1.917520  0.448000  9.000000  5.50
  Pr    3    O   -2  2.036520  0.439000  8.830000  5.50
  Pr    3    S   -2  2.464960  0.499000  7.750000  6.00
  Pr    3   Se   -2  2.526760  0.529000  7.666670  7.00
  Pt    2   Cl   -1  1.976990  0.456000  4.000000  5.50
  Pt    2    O   -2  1.657670  0.463000  4.000000  5.50
  Pt    2    S   -2  2.024500  0.438000  4.000000  5.50
  Pt    2   Se   -2  2.165250  0.407000  4.000000  6.00
  Pt    3    O   -2  1.665590  0.546000  5.000000  5.50
  Pt    4   Cl   -1  2.141100  0.440000  6.000000  6.00
  Pt    4    F   -1  1.690890  0.488000  6.000000  5.50
  Pt    4    O   -2  1.821980  0.479000  6.000000  5.50
  Pt    4    S   -2  2.199990  0.458000  6.000000  6.00
  Pt    4   Se   -2  2.309430  0.489000  6.000000  6.00
  Pt    5    F   -1  1.785730  0.424000  6.000000  5.50
  Pu    3   Cl   -1  2.276860  0.548000  7.666670  7.00
  Pu    4    O   -2  2.079380  0.363000  7.333330  5.50
  Rb    1   As   -3  2.544290  0.650000  5.272730  7.50
  Rb    1   Br   -1  2.343620  0.572000  9.774190  7.00
  Rb    1   Cl   -1  2.265850  0.531000  9.730000  6.50
  Rb    1    F   -1  1.991370  0.404000 10.466670  5.50
  Rb    1    H   -1  2.050820  0.428000  8.800000  5.50
  Rb    1    I   -1  2.464450  0.632000  9.000000  7.00
  Rb    1    N   -3  2.192210  0.501000  8.416670  6.00
  Rb    1   Nx   -3  2.149880  0.501000  6.307690  6.00
  Rb    1    O   -2  2.085970  0.413000  9.770000  6.50
  Rb    1    P   -3  2.529210  0.621000  5.400000  7.00
  Rb    1    S   -2  2.308170  0.550000  6.482760  6.50
  Rb    1   Se   -2  2.403640  0.580000  7.315790  7.00
  Rb    1   Sb   -3  2.694080  0.725000  5.000000  8.00
  Rb    1   Te   -2  2.434630  0.626000  9.670000  7.50
  Re    3   Br   -1  2.304190  0.422000  4.750000  5.50
  Re    3   Cl   -1  2.157810  0.420000  5.000000  5.50
  Re    3    S   -2  2.207100  0.401000  5.000000  6.00
  Re    4   Cl   -1  2.185130  0.412000  6.000000  5.50
  Re    4    O   -2  1.782370  0.507000  6.000000  6.00
  Re    5    O   -2  1.826640  0.479000  6.000000  6.00
  Re    6    O   -2  1.910070  0.498000  5.500000  6.00
  Re    7    O   -2  1.977920  0.508000  4.097560  6.00
  Rh    3   Cl   -1  2.037220  0.440000  6.000000  5.00
  Rh    3    F   -1  1.636920  0.488000  6.000000  5.50
  Rh    3    O   -2  1.670130  0.478000  6.000000  5.50
  Rh    4    F   -1  1.686860  0.406000  6.000000  5.50
  Rh    4    O   -2  1.776750  0.403000  6.000000  5.50
  Ru    3   Cl   -1  1.995200  0.489000  6.000000  5.50
  Ru    3    O   -2  1.720660  0.430000  6.000000  5.50
  Ru    4    O   -2  1.793630  0.449000  6.000000  5.50
  Ru    5    F   -1  1.776340  0.445000  6.000000  5.50
  Ru    5    O   -2  1.874420  0.436000  6.000000  5.50
  Ru    6    O   -2  1.925790  0.425000  4.500000  5.50
   S    2    O   -2  1.669160  0.545000  3.000000  7.00 ! RCN estimated
   S    3    N   -3  1.770060  0.432000  2.000000  6.00
   S    4   Cl   -1  2.052690  0.545000  3.000000  6.50
   S    4    N   -3  1.810790  0.515000  2.000000  6.00
   S    4    O   -2  1.642820  0.427000  3.000000  5.50
   S    6    F   -1  1.550000  0.441000  6.000000  5.00 
   S    6    O   -2  1.642200  0.441000  4.000000  5.00
   S    6    S   -2  2.200000  0.571000  4.000000  5.50 ! RCN estimated
  Sb    3   Br   -1  2.381650  0.537000  4.750000  7.00
  Sb    3   Cl   -1  2.308310  0.496000  4.600000  6.00
  Sb    3    F   -1  1.834480  0.431000  4.720000  5.50
  Sb    3    I   -1  2.599050  0.597000  6.000000  7.50
  Sb    3    O   -2  1.920360  0.423000  4.540000  5.00
  Sb    3    S   -2  2.369470  0.515000  4.870000  6.00
  Sb    3   Se   -2  2.475860  0.546000  5.290000  6.50
  Sb    3   Te   -2  2.731390  0.591000  4.000000  7.00
  Sb    5   Cl   -1  2.223200  0.616000  6.000000  6.50
  Sb    5    F   -1  1.766030  0.489000  6.000000  6.00
  Sb    5    O   -2  1.897680  0.400000  6.000000  5.50
  Sb    5    S   -2  2.442540  0.520000  4.000000  6.00
  Sb    5   Se   -2  2.589780  0.551000  4.000000  7.00
  Sb    5   Te   -2  2.581900  0.599000  4.000000  7.50 ! RCN estimated
  Sc    3   Cl   -1  2.113290  0.612000  6.000000  6.50
  Sc    3    F   -1  1.653250  0.485000  6.166670  6.00
  Sc    3    O   -2  1.732200  0.494000  6.254900  5.50
  Sc    3    S   -2  2.094500  0.631000  6.047620  7.00
  Se    4   Br   -1  2.327230  0.585000  6.000000  7.00
  Se    4   Cl   -1  2.158490  0.545000  6.000000  6.50
  Se    4    O   -2  1.800950  0.427000  3.000000  5.50
  Se    6    O   -2  1.798660  0.416000  4.000000  5.50
  Si    2    I   -1  2.322770  0.578000  2.000000  6.50
  Si    4   As   -3  2.387720  0.340000  3.666670  6.00
  Si    4    F   -1  1.456540  0.529000  6.000000  5.50
  Si    4    N   -3  1.711970  0.455000  4.000000  6.00
  Si    4    O   -2  1.608170  0.432000  4.100000  5.00
  Si    4    P   -3  2.256660  0.404000  4.000000  6.50
  Si    4    S   -2  2.099750  0.560000  4.000000  6.50
  Si    4   Se   -2  2.235510  0.593000  4.000000  6.50 ! RCN estimated
  Sm    3    F   -1  1.888440  0.441000  8.428570  5.50
  Sm    3    O   -2  2.011680  0.433000  7.809520  5.50
  Sm    3    S   -2  2.414600  0.505000  7.666670  6.00
  Sm    3   Te   -2  2.719790  0.581000  6.000000  7.00
  Sn    2   As   -3  2.383700  0.695000  3.000000  7.00
  Sn    2   Br   -1  2.373690  0.501000  7.000000  6.00
  Sn    2   Cl   -1  2.287570  0.461000  5.800000  5.50
  Sn    2    F   -1  1.801410  0.467000  7.448000  6.00 ! RCN estimated
  Sn    2    I   -1  2.543760  0.562000  6.300000  7.00
  Sn    2    O   -2  1.874990  0.458000  3.680000  5.50
  Sn    2    P   -3  2.299690  0.550000  3.000000  6.50
  Sn    2    S   -2  2.324970  0.479000  5.600000  6.00
  Sn    2   Sb   -3  2.587800  0.655000  3.000000  7.00
  Sn    4   As   -3  2.581580  0.522000  4.000000  6.50
  Sn    4   Cl   -1  2.176430  0.588000  5.888890  6.50
  Sn    4    F   -1  1.755580  0.461000  6.000000  5.50
  Sn    4    N   -3  1.993610  0.449000  6.000000  6.00
  Sn    4    O   -2  1.890190  0.379000  6.068970  5.00
  Sn    4    P   -3  2.537390  0.523000  4.000000  6.50
  Sn    4    S   -2  2.362560  0.492000  5.000000  6.00
  Sn    4   Se   -2  2.507250  0.522000  4.105260  6.00
  Sn    4   Te   -2  2.731120  0.568000  4.000000  7.00
  Sr    2   As   -3  2.512480  0.568000  6.444440  8.00
  Sr    2   Br   -1  2.299140  0.614000  8.333300  7.00 ! RCN estimated
  Sr    2   Cl   -1  2.201970  0.573000  7.000000  6.50
  Sr    2    F   -1  1.868170  0.446000  8.830000  5.50
  Sr    2    H   -1  1.812750  0.470000 11.750000  6.00
  Sr    2    I   -1  2.466950  0.674000  7.500000  7.50 ! RCN estimated
  Sr    2    N   -3  2.094770  0.544000  6.428570  6.50
  Sr    2    O   -2  1.953110  0.455000  9.200000  5.50
  Sr    2    P   -3  2.378380  0.663000  6.125000  7.50
  Sr    2    S   -2  2.267650  0.591000  8.148150  7.00
  Sr    2   Sb   -3  2.787950  0.518000  7.000000  8.00
  Sr    2   Se   -2  2.367180  0.622000  8.000000  7.00
  Sr    2   Te   -2  2.540500  0.668000  7.500000  7.00 ! RCN estimated
  Ta    2   Te   -2  2.206890  0.593000  5.250000  6.00
  Ta    3    F   -1  1.523140  0.555000  6.000000  6.00
  Ta    4    O   -2  1.756320  0.546000  5.500000  6.00
  Ta    4    S   -2  2.289350  0.410000  5.666670  5.50
  Ta    4   Se   -2  2.361280  0.422000  6.000000  6.00
  Ta    5   Cl   -1  2.214420  0.604000  6.000000  6.50
  Ta    5    F   -1  1.790110  0.477000  6.400000  5.50
  Ta    5    N   -3  2.041240  0.390000  4.666670  6.00
  Ta    5    O   -2  1.868160  0.486000  6.089890  5.50
  Ta    5    S   -2  2.247390  0.622000  7.166670  6.50
  Ta    5   Se   -2  2.512630  0.654000  4.000000  7.00
  Ta    5   Te   -2  2.718240  0.699000  4.000000  7.00
  Tb    3   Cl   -1  2.295260  0.486000  8.500000  6.00
  Tb    3    F   -1  1.840410  0.442000  8.666670  5.50
  Tb    3    O   -2  1.956750  0.433000  7.833330  5.50
  Tb    3    S   -2  2.363840  0.505000  7.600000  6.00
  Tb    4    O   -2  1.962440  0.494000  6.000000  6.00
  Tc    4   Cl   -1  2.158610  0.470000  6.000000  6.00
  Tc    7    O   -2  1.964280  0.514000  4.000000  6.00
  Te    2    O   -2  1.391680  0.612000  2.000000  6.50
  Te    4   Br   -1  2.461080  0.559000  6.000000  7.00
  Te    4   Cl   -1  2.305630  0.518000  5.900000  6.50
  Te    4    I   -1  2.676750  0.619000  6.000000  7.50
  Te    4    O   -2  1.952900  0.401000  3.540000  5.50
  Te    6    O   -2  1.913430  0.412000  6.000000  5.50
  Th    4    F   -1  1.973740  0.477000  8.944440  6.00
  Th    4    O   -2  2.048950  0.486000  8.852940  6.00
  Th    4    S   -2  2.529090  0.500000  8.666670  6.50
  Th    4   Se   -2  2.548500  0.611000  9.000000  7.50 ! RCN estimated
  Ti    2   Br   -1  2.154870  0.470000  6.000000  6.00
  Ti    2   Cl   -1  2.034270  0.429000  5.666670  5.50
  Ti    3   Cl   -1  2.127470  0.459000  6.000000  6.00
  Ti    3    F   -1  1.630660  0.468000  6.000000  5.50
  Ti    3    O   -2  1.697660  0.460000  6.000000  5.50
  Ti    3    S   -2  2.118130  0.478000  6.000000  6.00
  Ti    4   As   -3  2.438210  0.770000  4.000000  7.50
  Ti    4   Cl   -1  2.125770  0.507000  6.000000  6.00
  Ti    4    F   -1  1.661700  0.449000  6.000000  5.50
  Ti    4    O   -2  1.723940  0.503000  5.988440  5.50
  Ti    4    P   -3  2.374920  0.670000  4.000000  6.50
  Ti    4    S   -2  2.174520  0.640000  5.000000  7.00
  Ti    4   Te   -2  2.417930  0.716000  6.000000  7.50
  Tl    1   Br   -1  2.427720  0.477000  8.200000  6.00
  Tl    1   Cl   -1  2.367920  0.436000  8.375000  6.00
  Tl    1    F   -1  1.827370  0.491000  9.625000  6.00
  Tl    1    I   -1  2.486890  0.537000  8.066670  7.00
  Tl    1    O   -2  1.890240  0.483000  7.969230  6.00
  Tl    1    S   -2  2.382600  0.455000  7.180000  6.00
  Tl    1   Sb   -3  2.405230  0.630000  6.400000  7.00 ! RCN estimated
  Tl    1   Se   -2  2.399350  0.486000  7.806450  6.00
  Tl    1   Te   -2  2.505180  0.531000  6.380000  6.00
  Tl    3   Br   -1  2.359920  0.555000  4.500000  6.00
  Tl    3   Cl   -1  2.225670  0.514000  5.777780  6.00
  Tl    3    F   -1  1.856830  0.413000  7.000000  5.50
  Tl    3    O   -2  2.063440  0.338000  4.722220  5.00
  Tm    3    F   -1  1.817950  0.430000  8.000000  5.50 ! RCN estimated
  Tm    3    O   -2  1.949010  0.421000  6.794120  5.50
  Tm    3    S   -2  2.310700  0.516000  6.312500  6.00
   U    3   Cl   -1  2.383830  0.494000  7.250000  7.00
   U    3    S   -2  2.264060  0.600000  7.666670  7.00
   U    4   Cl   -1  2.381480  0.535000  7.333330  7.00
   U    4    O   -2  2.047780  0.428000  7.400000  6.00
   U    4    S   -2  2.451170  0.523000  7.666670  7.00
   U    4   Se   -2  2.443030  0.666000  8.333330  7.50
   U    5   Cl   -1  2.390760  0.550000  6.000000  7.00
   U    5    O   -2  2.011420  0.494000  6.545450  6.00
   U    6   Cl   -1  2.385900  0.660000  6.000000  7.00
   U    6    O   -2  2.023170  0.527000  7.000000  6.00
   V    2   Br   -1  2.102180  0.483000  6.000000  6.00
   V    2   Cl   -1  2.032670  0.442000  6.000000  5.50
   V    2    F   -1  1.533030  0.485000  6.000000  5.50
   V    2    O   -2  1.599760  0.477000  6.000000  5.50
   V    2    S   -2  1.898150  0.461000  6.000000  6.00
   V    3   Cl   -1  2.063340  0.480000  6.000000  5.50
   V    3    F   -1  1.615810  0.448000  6.000000  5.50
   V    3    O   -2  1.677990  0.439000  6.000000  5.50
   V    3    S   -2  2.026220  0.499000  5.920000  6.50
   V    3   Se   -2  2.136860  0.530000  6.000000  6.50
   V    4    F   -1  1.656290  0.430000  6.000000  5.00 ! RCN estimated
   V    4    O   -2  1.749320  0.426000  5.726190  5.00
   V    4    S   -2  2.167590  0.512000  6.000000  6.50
   V    5    O   -2  1.794450  0.510000  4.150000  5.50
   V    5    S   -2  2.292520  0.647000  4.000000  7.00
   W    2   Br   -1  1.957170  0.647000  5.000000  7.00
   W    3   Cl   -1  2.122370  0.428000  5.666670  5.00
   W    4   Br   -1  2.351700  0.439000  6.000000  6.50
   W    4    O   -2  1.745580  0.520000  6.000000  6.00
   W    4    S   -2  2.222670  0.417000  6.000000  6.00
   W    5   Cl   -1  2.244890  0.420000  6.000000  6.00
   W    5    O   -2  1.819750  0.498000  6.000000  6.00
   W    6   Cl   -1  2.214970  0.617000  6.000000  7.00
   W    6    O   -2  1.906410  0.401000  5.688310  5.00
  Xe    2    F   -1  1.774070  0.569000  2.000000  6.50
  Xe    4    F   -1  1.855670  0.529000  4.140000  6.50
  Xe    6    F   -1  1.861570  0.431000  5.461540  6.00
   Y    3   Br   -1  2.409220  0.522000  6.000000  6.50
   Y    3   Cl   -1  2.288670  0.483000  6.400000  6.50
   Y    3    F   -1  1.892620  0.379000  7.529410  5.50
   Y    3    N   -3  1.943270  0.620000  6.000000  6.50
   Y    3    O   -2  1.903840  0.478000  7.284620  5.50
   Y    3    S   -2  2.259230  0.615000  6.416670  7.00
  Yb    2   Cl   -1  2.294640  0.409000  6.500000  5.50
  Yb    2    H   -1  1.579460  0.496000 10.000000  6.00
  Yb    2    O   -2  1.632540  0.510000  7.000000  5.50
  Yb    2    S   -2  2.400790  0.427000  7.750000  6.00
  Yb    2   Se   -2  2.440470  0.458000  6.000000  7.00
  Yb    3    F   -1  1.809740  0.435000  7.500000  5.50
  Yb    3    O   -2  1.928720  0.426000  6.860000  5.50
  Yb    3    S   -2  2.312450  0.511000  6.125000  6.00
  Yb    3   Se   -2  2.421130  0.542000  6.000000  7.00
  Zn    2   As   -3  1.847500  0.770000  4.142860  7.50
  Zn    2   Br   -1  1.987410  0.562000  4.000000  6.00
  Zn    2   Cl   -1  1.881950  0.521000  4.000000  6.00
  Zn    2    F   -1  1.574470  0.406000  5.769230  5.00
  Zn    2    I   -1  2.152800  0.622000  4.000000  6.50
  Zn    2    O   -2  1.653440  0.403000  4.718390  5.00
  Zn    2    P   -3  2.152970  0.440000  3.769230  7.00
  Zn    2    S   -2  1.943730  0.540000  4.173910  6.00
  Zn    2   Se   -2  2.000750  0.571000  4.000000  6.00
  Zn    2   Te   -2  2.151260  0.616000  4.000000  7.00
  Zr    2   Cl   -1  2.120720  0.478000  5.000000  6.00
  Zr    2    H   -1  1.197980  0.582000  8.140000  6.00
  Zr    2    I   -1  2.492960  0.424000  6.000000  5.50
  Zr    3    I   -1  2.566250  0.472000  6.000000  6.00
  Zr    4   Br   -1  2.328150  0.648000  6.000000  7.00
  Zr    4   Cl   -1  2.184370  0.608000  6.000000  6.50
  Zr    4    F   -1  1.831740  0.388000  7.083330  5.50
  Zr    4    N   -3  2.010420  0.570000  5.500000  6.50
  Zr    4    O   -2  1.845050  0.490000  6.764710  5.50
  Zr    4    S   -2  2.262650  0.626000  6.333330  7.00
DATA_END
# Na-Se, Na-Te are currently estimated
# Nx = N3- in CN- group
# SCN- group not included
# Last update: 2017-08-08
# Old entry removed:  Re    4    S   -2  2.268000  0.431000  5.400000  6.00
